step,time_s,nav_mode,raw_ps0,raw_ps7,raw_ps1,raw_ps6,raw_ps2,raw_ps5,dist_raw_front_R,dist_raw_front_L,dist_raw_front_avg,dist_filtered_front_R,dist_filtered_front_L,dist_filtered_avg,dist_diag_R,dist_diag_L,dist_lat_R,dist_lat_L,encoder_left,encoder_right,delta_left,delta_right,delta_advance,kalman_prediction,kalman_estimate,kalman_gain,kalman_P,decision_distance,action,vel_left,vel_right
952,60.928,kalman,68.59,64.43,67.74,72.35,70.35,68.96,0.059315,0.12,0.089657,0.083155,0.107625,0.09539,0.059615,0.058023,0.058703,0.059186,109.0271,119.1002,0.17584,0.18212,0.003669,0.073819,0.081547,0.358258,0.00017913,0.081547,FORWARD_CURVE_R,2.76,2.79
953,60.992,kalman,69.05,76.89,67.13,64.69,64.42,66.18,0.059154,0.056532,0.057843,0.070986,0.107306,0.089146,0.059833,0.12,0.12,0.060175,109.2092,119.276,0.18212,0.17584,0.003669,0.077878,0.081915,0.358258,0.00017913,0.081915,FORWARD_CURVE_L,4.0,2.8
954,61.056,kalman,71.11,61.59,66.27,65.36,65.41,61.71,0.058443,0.12,0.089221,0.071072,0.107306,0.089189,0.060142,0.060473,0.060457,0.12,109.4604,119.4519,0.2512,0.17584,0.004377,0.077538,0.081712,0.358258,0.00017913,0.081712,FORWARD_CURVE_R,2.81,2.8
955,61.12,kalman,68.41,68.42,68.31,67.53,67.41,66.78,0.05938,0.059374,0.059377,0.071258,0.095181,0.08322,0.059416,0.059692,0.059733,0.059958,109.6425,119.634,0.18212,0.18212,0.003733,0.077979,0.079856,0.358258,0.00017913,0.079856,FORWARD_CURVE_R,2.79,2.79
956,61.184,kalman,65.21,60.57,61.68,64.52,65.22,66.37,0.06053,0.12,0.090265,0.059364,0.095181,0.077273,0.12,0.12,0.060524,0.060106,109.8184,119.8098,0.17584,0.17584,0.003605,0.076252,0.076617,0.358258,0.00017913,0.076617,FORWARD,4.0,4.0
957,61.248,kalman,67.66,65.24,68.92,63.54,68.64,63.21,0.059645,0.060517,0.060081,0.05943,0.083285,0.071358,0.059201,0.12,0.059297,0.12,110.0758,120.0673,0.25748,0.25748,0.005278,0.071339,0.071346,0.358258,0.00017913,0.071346,FORWARD_CURVE_L,4.0,2.78
958,61.312,kalman,67.5,72.69,65.06,63.52,70.55,65.7,0.059701,0.057906,0.058803,0.05954,0.083559,0.07155,0.060584,0.12,0.058633,0.060352,110.3333,120.2432,0.25748,0.17584,0.004442,0.066904,0.068568,0.358258,0.00017913,0.068568,FORWARD_CURVE_L,4.0,2.81
959,61.376,kalman,68.21,66.56,63.4,74.01,63.0,69.76,0.05945,0.060039,0.059744,0.059741,0.071567,0.065654,0.12,0.057467,0.12,0.058908,110.5845,120.4253,0.2512,0.18212,0.004442,0.064127,0.064674,0.358258,0.00017913,0.064674,FORWARD_CURVE_R,2.75,4.0
960,61.44,kalman,70.61,65.06,62.18,68.24,65.09,67.53,0.058612,0.060585,0.059599,0.059588,0.071809,0.065699,0.12,0.059438,0.060571,0.059692,110.7604,120.6828,0.17584,0.25748,0.004442,0.060233,0.062191,0.358258,0.00017913,0.062191,FORWARD_CURVE_R,2.79,4.0
961,61.504,kalman,65.75,62.89,66.98,69.12,66.21,62.61,0.060331,0.12,0.090165,0.059548,0.071809,0.065679,0.059887,0.059129,0.060166,0.12,110.9425,120.934,0.18212,0.2512,0.004442,0.057749,0.06059,0.358258,0.00017913,0.06059,FORWARD_CURVE_R,2.78,2.8
962,61.568,kalman,66.77,65.6,69.28,67.43,66.8,70.13,0.059962,0.060385,0.060174,0.059611,0.071783,0.065697,0.059074,0.059725,0.05995,0.058779,111.1183,121.1161,0.17584,0.18212,0.003669,0.056921,0.060065,0.358258,0.00017913,0.060065,FORWARD_CURVE_R,2.79,2.78
963,61.632,kalman,73.02,60.65,70.11,62.75,65.49,67.33,0.057796,0.12,0.088898,0.05923,0.084202,0.071716,0.058784,0.12,0.060425,0.059761,111.3004,121.2919,0.18212,0.17584,0.003669,0.056396,0.061884,0.358258,0.00017913,0.061884,FORWARD_CURVE_L,4.0,2.78
964,61.696,kalman,70.17,66.77,70.43,66.47,75.12,66.99,0.058764,0.059963,0.059364,0.059093,0.084187,0.07164,0.058674,0.060072,0.057102,0.059883,111.5516,121.474,0.2512,0.18212,0.004442,0.057443,0.062529,0.358258,0.00017913,0.062529,FORWARD_CURVE_R,2.8,2.77
965,61.76,kalman,63.07,69.57,66.92,71.13,64.6,67.77,0.12,0.058973,0.089487,0.071371,0.083864,0.077617,0.059908,0.058436,0.12,0.059606,111.7338,121.6499,0.18212,0.17584,0.003669,0.05886,0.06558,0.358258,0.00017913,0.06558,FORWARD_CURVE_R,2.77,2.8
966,61.824,kalman,66.18,70.39,67.84,68.01,65.63,63.63,0.060175,0.058689,0.059432,0.071339,0.071602,0.071471,0.059582,0.059522,0.060375,0.12,111.9096,121.8257,0.17584,0.17584,0.003605,0.061975,0.065377,0.358258,0.00017913,0.065377,FORWARD_CURVE_R,2.79,2.79
967,61.888,kalman,65.3,66.55,66.73,67.87,65.85,72.27,0.060498,0.060043,0.06027,0.071447,0.071534,0.07149,0.059976,0.059569,0.060295,0.058048,112.0917,122.0078,0.18212,0.18212,0.003733,0.061644,0.065171,0.358258,0.00017913,0.065171,FORWARD_CURVE_R,2.79,2.8
968,61.952,kalman,74.09,68.04,60.54,66.73,71.46,66.57,0.057442,0.05951,0.058476,0.071376,0.059436,0.065406,0.12,0.059979,0.058324,0.060033,112.2676,122.1837,0.17584,0.17584,0.003605,0.061566,0.062942,0.358258,0.00017913,0.062942,FORWARD_CURVE_R,2.8,4.0
969,62.016,kalman,64.64,71.03,66.61,65.01,69.67,69.08,0.12,0.058468,0.089234,0.083623,0.059137,0.07138,0.060021,0.060603,0.058938,0.059143,112.4434,122.4412,0.17584,0.25748,0.004442,0.0585,0.063115,0.358258,0.00017913,0.063115,FORWARD_CURVE_R,2.81,2.8
970,62.08,kalman,65.64,66.41,65.28,69.79,66.47,63.23,0.060372,0.060093,0.060232,0.071697,0.059361,0.065529,0.060505,0.058896,0.060071,0.12,112.6255,122.617,0.18212,0.17584,0.003669,0.059445,0.061625,0.358258,0.00017913,0.061625,FORWARD_CURVE_R,2.78,2.81
971,62.144,kalman,69.74,71.37,67.85,64.92,69.43,63.51,0.058913,0.058354,0.058634,0.071445,0.059293,0.065369,0.059575,0.12,0.059022,0.12,112.8014,122.7991,0.17584,0.18212,0.003669,0.057956,0.060612,0.358258,0.00017913,0.060612,FORWARD_CURVE_L,4.0,2.79
972,62.208,kalman,68.29,70.06,69.57,72.89,66.08,68.31,0.059421,0.058804,0.059112,0.07123,0.059046,0.065138,0.058972,0.05784,0.060211,0.059415,113.0588,122.9812,0.25748,0.18212,0.004506,0.056106,0.059342,0.358258,0.00017913,0.059342,TURN_RIGHT,1.8,-1.8
973,62.272,kalman,64.62,66.95,72.61,66.39,63.6,62.43,0.12,0.059897,0.089949,0.083741,0.059123,0.071432,0.057933,0.060099,0.12,0.12,113.1719,122.8619,0.11304,-0.11932,-6.4e-05,0.059406,0.063714,0.358258,0.00017913,0.063714,TURN_RIGHT,1.8,-1.8
974,62.336,kalman,66.22,68.95,69.2,64.1,70.28,63.62,0.060161,0.059189,0.059675,0.071773,0.059267,0.06552,0.059102,0.12,0.058728,0.12,113.2912,122.7489,0.11932,-0.11304,6.4e-05,0.06365,0.06432,0.358258,0.00017913,0.06432,TURN_RIGHT,1.8,-1.8
975,62.4,kalman,65.43,64.71,66.03,65.91,67.64,70.55,0.060447,0.12,0.090224,0.071789,0.071249,0.071519,0.060231,0.060272,0.059653,0.058634,113.4042,122.6358,0.11304,-0.11304,0.0,0.06432,0.066899,0.358258,0.00017913,0.066899,TURN_RIGHT,1.8,-1.8
976,62.464,kalman,61.0,70.43,63.62,65.82,66.38,67.16,0.12,0.058675,0.089337,0.084006,0.071313,0.077659,0.12,0.060306,0.060102,0.059822,113.5173,122.5165,0.11304,-0.11932,-6.4e-05,0.066963,0.070795,0.358258,0.00017913,0.070795,TURN_RIGHT,1.8,-1.8
977,62.528,kalman,67.95,68.06,64.33,64.86,67.09,64.39,0.059541,0.059504,0.059523,0.08403,0.071453,0.077741,0.12,0.12,0.05985,0.12,113.6366,122.4035,0.11932,-0.11304,6.4e-05,0.070731,0.073243,0.358258,0.00017913,0.073243,TURN_RIGHT,1.8,-1.8
978,62.592,kalman,69.13,70.24,70.49,73.5,64.69,75.51,0.059127,0.058741,0.058934,0.071855,0.071222,0.071539,0.058653,0.057638,0.12,0.056977,113.7496,122.2904,0.11304,-0.11304,0.0,0.073243,0.072632,0.358258,0.00017913,0.072632,TURN_RIGHT,1.8,-1.8
979,62.656,kalman,62.23,68.37,66.59,63.72,66.41,69.65,0.12,0.059392,0.089696,0.083823,0.071262,0.077543,0.060026,0.12,0.060091,0.058945,113.8627,122.1711,0.11304,-0.11932,-6.4e-05,0.072696,0.074433,0.358258,0.00017913,0.074433,TURN_RIGHT,1.8,-1.8
980,62.72,kalman,71.86,66.36,71.97,70.78,65.89,64.7,0.058187,0.060111,0.059149,0.083371,0.059284,0.071328,0.05815,0.058556,0.06028,0.12,113.982,122.0581,0.11932,-0.11304,6.4e-05,0.074368,0.073279,0.358258,0.00017913,0.073279,TURN_RIGHT,1.8,-1.8
981,62.784,kalman,67.38,60.92,67.28,66.62,66.73,66.27,0.059746,0.12,0.089873,0.07132,0.071549,0.071435,0.059781,0.060018,0.059976,0.060144,114.095,121.945,0.11304,-0.11304,0.0,0.073279,0.072618,0.358258,0.00017913,0.072618,FORWARD_CURVE_R,2.8,2.8
982,62.848,kalman,67.73,65.83,67.76,65.38,69.34,68.75,0.05962,0.060302,0.059961,0.071336,0.071709,0.071523,0.05961,0.060467,0.059053,0.059259,114.2772,122.1209,0.18212,0.17584,0.003669,0.068949,0.069871,0.358258,0.00017913,0.069871,FORWARD_CURVE_R,2.81,2.79
983,62.912,kalman,65.06,69.51,69.19,66.05,67.53,64.73,0.060583,0.058995,0.059789,0.071627,0.07176,0.071694,0.059106,0.060223,0.059693,0.12,114.453,122.2967,0.17584,0.17584,0.003605,0.066266,0.068211,0.358258,0.00017913,0.068211,FORWARD_CURVE_R,2.8,2.78
984,62.976,kalman,69.38,65.59,67.74,70.44,66.87,63.81,0.059039,0.060391,0.059715,0.059435,0.07196,0.065697,0.059615,0.058673,0.059927,0.12,114.6351,122.4788,0.18212,0.18212,0.003733,0.064477,0.064914,0.358258,0.00017913,0.064914,FORWARD_CURVE_R,2.77,2.79
985,63.04,kalman,71.78,64.74,67.56,69.51,66.11,65.69,0.058215,0.12,0.089108,0.059441,0.083938,0.071689,0.059679,0.058995,0.0602,0.060352,114.811,122.6547,0.17584,0.17584,0.003605,0.06131,0.065028,0.358258,0.00017913,0.065028,FORWARD_CURVE_R,2.78,2.79
986,63.104,kalman,71.67,73.19,62.33,68.33,68.38,66.1,0.05825,0.057739,0.057995,0.059141,0.071485,0.065313,0.12,0.059409,0.05939,0.060203,114.9868,122.8368,0.17584,0.18212,0.003669,0.061359,0.062776,0.358258,0.00017913,0.062776,FORWARD_CURVE_R,2.79,4.0
987,63.168,kalman,71.49,72.86,63.92,65.68,67.75,63.01,0.058313,0.05785,0.058082,0.05888,0.070995,0.064938,0.12,0.060359,0.059613,0.12,115.1689,123.088,0.18212,0.2512,0.004442,0.058334,0.0607,0.358258,0.00017913,0.0607,FORWARD_CURVE_R,2.81,4.0
988,63.232,kalman,64.47,69.85,63.74,68.23,61.14,65.17,0.12,0.058875,0.089438,0.070764,0.070971,0.070867,0.12,0.059444,0.12,0.060545,115.3448,123.3455,0.17584,0.25748,0.004442,0.056258,0.061492,0.358258,0.00017913,0.061492,FORWARD_CURVE_R,2.79,4.0
989,63.296,kalman,70.77,68.42,68.61,61.93,70.64,61.76,0.058558,0.059375,0.058966,0.070667,0.070768,0.070718,0.059309,0.12,0.058602,0.12,115.5269,123.603,0.18212,0.25748,0.004506,0.056986,0.061906,0.358258,0.00017913,0.061906,FORWARD_CURVE_L,4.0,2.79
990,63.36,kalman,79.08,70.72,78.81,63.96,67.65,70.94,0.055841,0.058575,0.057208,0.070192,0.058483,0.064338,0.055925,0.12,0.059649,0.0585,115.7781,123.7788,0.2512,0.17584,0.004377,0.057528,0.059968,0.358258,0.00017913,0.059968,TURN_LEFT,-1.8,1.8
991,63.424,kalman,72.99,66.02,74.89,70.13,64.49,64.9,0.057806,0.060232,0.059019,0.070104,0.058982,0.064543,0.057178,0.058779,0.12,0.12,115.665,123.8918,-0.11304,0.11304,0.0,0.059968,0.061607,0.358258,0.00017913,0.061607,TURN_LEFT,-1.8,1.8
992,63.488,kalman,75.47,66.95,89.93,68.4,66.35,70.19,0.05699,0.059897,0.058444,0.069839,0.059391,0.064615,0.052652,0.059383,0.060113,0.058759,115.552,124.0112,-0.11304,0.11932,6.4e-05,0.061542,0.062643,0.358258,0.00017913,0.062643,TURN_LEFT,-1.8,1.8
993,63.552,kalman,65.08,73.56,116.37,64.95,73.88,65.78,0.060577,0.057616,0.059097,0.057954,0.059139,0.058547,0.046218,0.12,0.05751,0.06032,115.4327,124.1242,-0.11932,0.11304,-6.4e-05,0.062708,0.061217,0.358258,0.00017913,0.061217,TURN_LEFT,-1.8,1.8
994,63.616,kalman,67.61,66.97,108.22,70.58,67.89,70.68,0.059663,0.05989,0.059776,0.058175,0.059242,0.058709,0.048027,0.058622,0.059564,0.058591,115.3196,124.2372,-0.11304,0.11304,0.0,0.061217,0.060318,0.358258,0.00017913,0.060318,TURN_LEFT,-1.8,1.8
995,63.68,kalman,70.2,67.67,119.99,69.26,61.19,64.6,0.058754,0.059643,0.059198,0.058758,0.059456,0.059107,0.045458,0.05908,0.12,0.12,115.2066,124.3566,-0.11304,0.11932,6.4e-05,0.060254,0.059843,0.358258,0.00017913,0.059843,TURN_LEFT,-1.8,1.8
996,63.744,kalman,63.11,67.34,104.78,66.7,65.42,69.75,0.12,0.059759,0.08988,0.071197,0.059361,0.065279,0.048832,0.059987,0.060452,0.05891,115.0873,124.4696,-0.11932,0.11304,-6.4e-05,0.059907,0.061832,0.358258,0.00017913,0.061832,TURN_LEFT,-1.8,1.8
997,63.808,kalman,67.19,66.98,104.91,65.06,67.72,69.65,0.059814,0.059889,0.059851,0.071762,0.059359,0.06556,0.048803,0.060585,0.059622,0.058945,114.9742,124.5826,-0.11304,0.11304,-0.0,0.061832,0.063168,0.358258,0.00017913,0.063168,TURN_LEFT,-1.8,1.8
998,63.872,kalman,67.62,66.15,66.03,61.18,68.36,62.47,0.059659,0.060188,0.059923,0.071578,0.059874,0.065726,0.060231,0.12,0.059398,0.12,114.8612,124.702,-0.11304,0.11932,6.4e-05,0.063103,0.064043,0.358258,0.00017913,0.064043,TURN_LEFT,-1.8,1.8
999,63.936,kalman,70.33,66.37,70.98,66.43,71.58,65.56,0.058711,0.060109,0.05941,0.071388,0.059917,0.065652,0.058485,0.060085,0.058282,0.060402,114.7419,124.815,-0.11932,0.11304,-6.4e-05,0.064107,0.064661,0.358258,0.00017913,0.064661,FORWARD_CURVE_R,2.8,2.77
1000,64.0,kalman,61.69,64.01,76.38,72.51,63.88,64.41,0.12,0.12,0.12,0.083637,0.071989,0.077813,0.056694,0.057969,0.12,0.12,114.924,124.9908,0.18212,0.17584,0.003669,0.060992,0.067018,0.358258,0.00017913,0.067018,FORWARD_CURVE_R,2.76,2.73
1001,64.064,kalman,65.75,67.11,65.12,67.93,70.26,71.86,0.060332,0.059839,0.060086,0.071703,0.072005,0.071854,0.060562,0.059548,0.058732,0.058186,115.0998,125.1667,0.17584,0.17584,0.003605,0.063413,0.066437,0.358258,0.00017913,0.066437,FORWARD_CURVE_R,2.79,2.81
1002,64.128,kalman,71.71,65.1,73.16,69.41,83.04,70.54,0.058236,0.06057,0.059403,0.071388,0.072141,0.071764,0.057751,0.059028,0.054632,0.058637,115.2757,125.3488,0.17584,0.18212,0.003669,0.062768,0.065991,0.358258,0.00017913,0.065991,FORWARD_CURVE_R,2.78,2.76
1003,64.192,kalman,63.32,66.87,61.65,70.17,100.64,66.15,0.12,0.059925,0.089963,0.083456,0.072089,0.077772,0.12,0.058765,0.04984,0.060186,115.4578,125.5246,0.18212,0.17584,0.003669,0.062322,0.067857,0.358258,0.00017913,0.067857,FORWARD_CURVE_R,2.78,4.0
1004,64.256,kalman,70.56,67.72,67.92,65.16,109.13,70.25,0.058631,0.059623,0.059127,0.08344,0.071992,0.077716,0.059551,0.060546,0.047818,0.058739,115.6336,125.7821,0.17584,0.25748,0.004442,0.063416,0.068539,0.358258,0.00017913,0.068539,FORWARD_CURVE_R,2.81,2.79
1005,64.32,kalman,65.62,61.46,64.6,64.58,135.21,65.23,0.060379,0.12,0.090189,0.071516,0.071992,0.071754,0.12,0.12,0.042515,0.060521,115.8158,125.958,0.18212,0.17584,0.003669,0.06487,0.067336,0.358258,0.00017913,0.067336,FORWARD,4.0,4.0
1006,64.384,kalman,69.29,80.26,69.79,68.77,137.1,67.45,0.059071,0.055475,0.057273,0.071263,0.071119,0.071191,0.058895,0.059253,0.042176,0.05972,116.067,126.2154,0.2512,0.25748,0.005214,0.062122,0.065371,0.358258,0.00017913,0.065371,FORWARD_CURVE_R,2.79,2.78
1007,64.448,kalman,68.98,118.22,62.99,69.82,181.22,68.87,0.059179,0.045825,0.052502,0.071452,0.06817,0.069811,0.12,0.058887,0.035559,0.059218,116.2491,126.3913,0.18212,0.17584,0.003669,0.061702,0.064607,0.358258,0.00017913,0.064607,FORWARD_CURVE_R,2.78,4.0
1008,64.512,kalman,66.84,154.81,70.88,100.72,107.74,64.83,0.059938,0.039245,0.049592,0.059439,0.064034,0.061737,0.058519,0.049821,0.048137,0.12,116.4249,126.6488,0.17584,0.25748,0.004442,0.060165,0.060728,0.358258,0.00017913,0.060728,FORWARD_CURVE_R,2.6,2.77
1009,64.576,kalman,61.22,243.43,69.26,156.24,67.11,68.02,0.12,0.029118,0.074559,0.071713,0.057933,0.064823,0.059079,0.039026,0.05984,0.059517,116.5882,126.8246,0.16328,0.17584,0.003476,0.057252,0.059965,0.358258,0.00017913,0.059965,TURN_RIGHT,1.8,-1.8
1010,64.64,kalman,71.71,266.51,68.57,173.27,104.64,66.66,0.058238,0.027285,0.042761,0.071285,0.039389,0.055337,0.059323,0.036594,0.048867,0.060001,116.7075,126.7116,0.11932,-0.11304,6.4e-05,0.0599,0.058265,0.358258,0.00017913,0.058265,TURN_RIGHT,1.8,-1.8
1011,64.704,kalman,69.14,258.49,65.01,204.57,192.79,66.32,0.059123,0.027895,0.043509,0.071296,0.033874,0.052585,0.060601,0.032833,0.034154,0.060126,116.8206,126.5922,0.11304,-0.11932,-6.4e-05,0.05833,0.056272,0.358258,0.00017913,0.056272,TURN_RIGHT,1.8,-1.8
1012,64.768,kalman,63.81,205.33,68.3,252.33,147.76,73.82,0.12,0.032751,0.076375,0.08346,0.031259,0.057359,0.059419,0.028382,0.040362,0.057531,116.9336,126.4792,0.11304,-0.11304,0.0,0.056272,0.056661,0.358258,0.00017913,0.056661,TURN_RIGHT,1.8,-1.8
1013,64.832,kalman,64.29,179.09,68.9,278.5,102.3,67.08,0.12,0.03583,0.077915,0.095472,0.030576,0.063024,0.059205,0.02642,0.049432,0.059852,117.0529,126.3662,0.11932,-0.11304,6.4e-05,0.056597,0.058899,0.358258,0.00017913,0.058899,TURN_RIGHT,1.8,-1.8
1014,64.896,kalman,65.95,164.43,69.19,307.11,93.98,69.71,0.060259,0.037817,0.049038,0.083524,0.032316,0.05792,0.059105,0.024563,0.051551,0.058924,117.166,126.2468,0.11304,-0.11932,-6.4e-05,0.058964,0.05859,0.358258,0.00017913,0.05859,TURN_RIGHT,1.8,-1.8
1015,64.96,kalman,64.11,124.25,63.92,326.2,67.13,66.38,0.12,0.044592,0.082296,0.095876,0.035777,0.065827,0.12,0.023463,0.059832,0.060105,117.2853,126.1338,0.11932,-0.11304,6.4e-05,0.058525,0.061141,0.358258,0.00017913,0.061141,TURN_RIGHT,1.8,-1.8
1016,65.024,kalman,73.49,108.75,63.58,332.9,65.13,71.48,0.05764,0.047904,0.052772,0.09558,0.039779,0.067679,0.12,0.0231,0.060557,0.058316,117.3983,126.0208,0.11304,-0.11304,0.0,0.061141,0.063484,0.358258,0.00017913,0.063484,TURN_RIGHT,1.8,-1.8
1017,65.088,kalman,64.49,65.43,63.65,323.38,68.01,97.24,0.12,0.060448,0.090224,0.09558,0.045318,0.070449,0.12,0.02362,0.05952,0.0507,117.5114,125.9014,0.11304,-0.11932,-6.4e-05,0.063548,0.06602,0.358258,0.00017913,0.06602,TURN_RIGHT,1.8,-1.8
1018,65.152,kalman,66.61,60.79,65.46,287.64,73.85,115.43,0.060021,0.12,0.090011,0.083584,0.062152,0.072868,0.060438,0.025797,0.057521,0.046419,117.6307,125.7884,0.11932,-0.11304,6.4e-05,0.065956,0.068432,0.358258,0.00017913,0.068432,FORWARD_CURVE_R,2.12,2.81
1019,65.216,kalman,68.66,69.26,68.89,365.46,65.75,135.18,0.059292,0.059082,0.059187,0.083391,0.066405,0.074898,0.059211,0.021484,0.06033,0.042521,117.7626,125.9705,0.13188,0.18212,0.003218,0.065214,0.068683,0.358258,0.00017913,0.068683,FORWARD_CURVE_R,2.03,2.78
1020,65.28,kalman,65.27,66.33,63.35,636.69,66.19,148.3,0.060506,0.06012,0.060313,0.071492,0.069511,0.070501,0.12,0.013574,0.06017,0.040274,117.8944,126.1464,0.13188,0.17584,0.003154,0.065529,0.06731,0.358258,0.00017913,0.06731,FORWARD_CURVE_R,1.87,4.0
1021,65.344,kalman,69.65,63.62,69.61,1293.87,84.03,133.85,0.058946,0.12,0.089473,0.071753,0.08393,0.077841,0.058957,0.007174,0.054339,0.042763,118.0138,126.4038,0.11932,0.25748,0.003862,0.063448,0.068605,0.358258,0.00017913,0.068605,FORWARD_CURVE_R,1.74,2.78
1022,65.408,kalman,66.84,64.85,66.18,818.26,66.31,138.97,0.059939,0.12,0.089969,0.059741,0.09584,0.077791,0.060175,0.01089,0.060127,0.041846,118.1268,126.5797,0.11304,0.17584,0.002961,0.065644,0.069995,0.358258,0.00017913,0.069995,FORWARD_CURVE_R,1.82,2.8
1023,65.472,kalman,68.65,71.26,67.3,816.77,65.88,135.64,0.059293,0.058391,0.058842,0.059595,0.083518,0.071557,0.059772,0.010908,0.060285,0.042438,118.2398,126.7555,0.11304,0.17584,0.002961,0.067034,0.068655,0.358258,0.00017913,0.068655,FORWARD_CURVE_R,1.82,2.8
1024,65.536,kalman,67.06,68.0,71.19,800.33,71.62,148.92,0.05986,0.059523,0.059691,0.059709,0.083607,0.071658,0.058414,0.011107,0.058268,0.040173,118.3592,126.9376,0.11932,0.18212,0.00309,0.065565,0.067748,0.358258,0.00017913,0.067748,FORWARD_CURVE_R,1.82,2.77
1025,65.6,kalman,65.26,60.71,70.97,789.42,68.14,137.07,0.060509,0.12,0.090255,0.05971,0.095583,0.077646,0.058489,0.011243,0.059475,0.042181,118.4722,127.1135,0.11304,0.17584,0.002961,0.064787,0.069394,0.358258,0.00017913,0.069394,FORWARD_CURVE_R,1.82,2.77
1026,65.664,kalman,66.83,64.07,66.79,799.03,60.86,132.45,0.059942,0.12,0.089971,0.059909,0.095583,0.077746,0.059954,0.011123,0.12,0.043021,118.5915,127.2893,0.11932,0.17584,0.003025,0.066368,0.070444,0.358258,0.00017913,0.070444,FORWARD_CURVE_R,1.82,2.8
1027,65.728,kalman,64.12,66.31,66.78,773.32,62.87,139.31,0.12,0.06013,0.090065,0.071921,0.083609,0.077765,0.05996,0.011451,0.12,0.041786,118.7046,127.4714,0.11304,0.18212,0.003025,0.067419,0.071125,0.358258,0.00017913,0.071125,FORWARD_CURVE_R,1.83,2.8
1028,65.792,kalman,68.67,67.93,65.24,851.85,68.42,131.11,0.059289,0.059548,0.059418,0.07192,0.08384,0.07788,0.06052,0.010506,0.059375,0.043269,118.8239,127.6473,0.11932,0.17584,0.003025,0.0681,0.071604,0.358258,0.00017913,0.071604,FORWARD_CURVE_R,1.81,2.81
1029,65.856,kalman,61.83,60.77,70.17,799.39,65.3,128.7,0.12,0.12,0.12,0.083948,0.095935,0.089942,0.058765,0.011119,0.060497,0.043726,118.9369,127.8294,0.11304,0.18212,0.003025,0.068578,0.076232,0.358258,0.00017913,0.076232,FORWARD_CURVE_R,1.82,2.78
1030,65.92,kalman,67.42,70.82,65.05,810.85,65.52,127.42,0.05973,0.058539,0.059135,0.083792,0.083643,0.083718,0.060588,0.010979,0.060415,0.043971,119.0562,128.0052,0.11932,0.17584,0.003025,0.073207,0.076972,0.358258,0.00017913,0.076972,FORWARD_CURVE_R,1.82,2.81
1031,65.984,kalman,65.99,66.47,65.54,866.47,70.91,141.73,0.060244,0.060071,0.060158,0.083853,0.071658,0.077755,0.06041,0.010347,0.05851,0.041369,119.1756,128.1874,0.11932,0.18212,0.00309,0.073883,0.07527,0.358258,0.00017913,0.07527,FORWARD_CURVE_R,1.81,2.81
1032,66.048,kalman,69.44,67.43,64.08,806.27,67.14,141.7,0.059017,0.059727,0.059372,0.071656,0.071577,0.071617,0.12,0.011034,0.05983,0.041374,119.2886,128.3632,0.11304,0.17584,0.002961,0.072309,0.072061,0.358258,0.00017913,0.072061,FORWARD_CURVE_R,1.82,4.0
1033,66.112,kalman,62.84,68.11,71.35,811.42,71.22,134.74,0.12,0.059486,0.089743,0.083798,0.071565,0.077682,0.058359,0.010972,0.058403,0.0426,119.4016,128.6207,0.11304,0.25748,0.003798,0.068263,0.071637,0.358258,0.00017913,0.071637,FORWARD_CURVE_R,1.82,2.77
1034,66.176,kalman,65.44,64.39,70.89,808.11,62.93,140.18,0.060444,0.12,0.090222,0.071887,0.071565,0.071726,0.058516,0.011012,0.12,0.041635,119.521,128.7965,0.11932,0.17584,0.003025,0.068612,0.069728,0.358258,0.00017913,0.069728,FORWARD_CURVE_R,1.82,2.77
1035,66.24,kalman,70.51,59.98,71.57,814.45,67.41,135.66,0.058648,0.12,0.089324,0.071671,0.083857,0.077764,0.058284,0.010936,0.059734,0.042433,119.6403,128.9786,0.11932,0.18212,0.00309,0.066638,0.070624,0.358258,0.00017913,0.070624,FORWARD_CURVE_R,1.82,2.77
1036,66.304,kalman,60.77,69.46,69.93,828.31,69.51,141.16,0.12,0.059011,0.089506,0.083622,0.083645,0.083633,0.058848,0.010772,0.058995,0.041466,119.7533,129.1545,0.11304,0.17584,0.002961,0.067663,0.073384,0.358258,0.00017913,0.073384,FORWARD_CURVE_R,1.82,2.78
1037,66.368,kalman,70.89,69.19,64.89,811.31,65.67,133.55,0.058518,0.059105,0.058811,0.083522,0.08352,0.083521,0.12,0.010973,0.060361,0.042817,119.8726,129.3303,0.11932,0.17584,0.003025,0.070359,0.075074,0.358258,0.00017913,0.075074,FORWARD_CURVE_R,1.82,4.0
1038,66.432,kalman,66.05,70.36,64.57,782.03,73.73,135.79,0.060224,0.058701,0.059462,0.071567,0.083363,0.077465,0.12,0.011337,0.057559,0.042411,119.9857,129.5878,0.11304,0.25748,0.003798,0.071277,0.073494,0.358258,0.00017913,0.073494,FORWARD_CURVE_R,1.83,4.0
1039,66.496,kalman,69.07,68.15,65.71,809.71,67.43,130.29,0.059146,0.05947,0.059308,0.071307,0.071257,0.071282,0.060348,0.010993,0.059726,0.043424,120.105,129.839,0.11932,0.2512,0.003798,0.069696,0.070264,0.358258,0.00017913,0.070264,FORWARD_CURVE_R,1.82,2.81
