step,time_s,nav_mode,raw_ps0,raw_ps7,raw_ps1,raw_ps6,raw_ps2,raw_ps5,dist_raw_front_R,dist_raw_front_L,dist_raw_front_avg,dist_filtered_front_R,dist_filtered_front_L,dist_filtered_avg,dist_diag_R,dist_diag_L,dist_lat_R,dist_lat_L,encoder_left,encoder_right,delta_left,delta_right,delta_advance,kalman_prediction,kalman_estimate,kalman_gain,kalman_P,decision_distance,action,vel_left,vel_right
313,20.032,filtered,68.56,62.04,63.96,69.06,62.61,66.7,0.059326,0.12,0.089663,0.059663,0.108095,0.083879,0.12,0.05915,0.12,0.059988,40.5688,49.9574,0.17584,0.17584,0.003605,0.064078,0.071172,0.358258,0.00017913,0.083879,FORWARD_CURVE_R,2.78,4.0
314,20.096,filtered,68.46,63.09,61.65,68.21,72.45,65.68,0.059362,0.12,0.089681,0.05951,0.12,0.089755,0.12,0.059448,0.057987,0.060357,40.7446,50.2149,0.17584,0.25748,0.004442,0.06673,0.074979,0.358258,0.00017913,0.089755,FORWARD_CURVE_R,2.79,4.0
315,20.16,filtered,60.35,65.54,70.15,67.92,63.41,68.31,0.12,0.060408,0.090204,0.071413,0.108082,0.089747,0.058772,0.059552,0.12,0.059414,40.9268,50.4724,0.18212,0.25748,0.004506,0.070473,0.077378,0.358258,0.00017913,0.089747,FORWARD_CURVE_R,2.79,2.78
316,20.224,filtered,72.18,70.27,66.39,70.42,72.14,66.89,0.058079,0.058729,0.058404,0.071151,0.095827,0.083489,0.060099,0.058677,0.058091,0.059919,41.1026,50.6482,0.17584,0.17584,0.003605,0.073774,0.077254,0.358258,0.00017913,0.083489,FORWARD_CURVE_R,2.77,2.8
317,20.288,filtered,69.09,64.78,76.16,66.79,67.0,69.15,0.059141,0.12,0.08957,0.071181,0.095827,0.083504,0.056767,0.059957,0.059881,0.05912,41.2784,50.824,0.17584,0.17584,0.003605,0.07365,0.07718,0.358258,0.00017913,0.083504,FORWARD_CURVE_R,2.8,2.74
318,20.352,filtered,68.69,68.56,68.79,60.93,67.95,60.02,0.059279,0.059326,0.059303,0.071172,0.083693,0.077432,0.059246,0.12,0.059541,0.12,41.4606,50.9999,0.18212,0.17584,0.003669,0.073511,0.074916,0.358258,0.00017913,0.077432,FORWARD_CURVE_L,4.0,2.78
319,20.416,filtered,66.46,68.25,65.26,67.26,66.38,64.36,0.060074,0.059436,0.059755,0.071314,0.07158,0.071447,0.060511,0.059786,0.060105,0.12,41.7118,51.1757,0.2512,0.17584,0.004377,0.070539,0.070864,0.358258,0.00017913,0.071447,FORWARD_CURVE_R,2.8,2.81
320,20.48,filtered,69.42,64.86,62.52,66.06,68.34,68.59,0.059026,0.12,0.089513,0.05912,0.083498,0.071309,0.12,0.060219,0.059404,0.059315,41.8939,51.3578,0.18212,0.18212,0.003733,0.067131,0.068628,0.358258,0.00017913,0.071309,FORWARD_CURVE_R,2.8,4.0
321,20.544,filtered,67.55,69.33,63.03,67.87,71.68,67.9,0.059685,0.059057,0.059371,0.059441,0.083564,0.071502,0.12,0.059571,0.058248,0.059559,42.0697,51.609,0.17584,0.2512,0.004377,0.06425,0.066848,0.358258,0.00017913,0.071502,FORWARD_CURVE_R,2.79,4.0
322,20.608,filtered,65.35,60.26,68.44,67.13,62.2,69.16,0.060477,0.12,0.090238,0.059708,0.083564,0.071636,0.059369,0.059832,0.12,0.059115,42.2518,51.8665,0.18212,0.25748,0.004506,0.062343,0.065672,0.358258,0.00017913,0.071636,FORWARD_CURVE_R,2.8,2.79
323,20.672,filtered,67.82,65.55,69.43,66.6,68.67,70.12,0.059589,0.060405,0.059997,0.05977,0.08378,0.071775,0.059023,0.060023,0.059286,0.058781,42.4277,52.0424,0.17584,0.17584,0.003605,0.062067,0.065545,0.358258,0.00017913,0.071775,FORWARD_CURVE_R,2.8,2.78
324,20.736,filtered,69.85,68.59,67.19,67.4,61.69,62.14,0.058876,0.059314,0.059095,0.059531,0.083755,0.071643,0.059813,0.059736,0.12,0.12,42.6035,52.2245,0.17584,0.18212,0.003669,0.061876,0.065375,0.358258,0.00017913,0.071643,FORWARD_CURVE_R,2.79,2.8
325,20.8,filtered,68.43,67.31,65.94,69.27,71.38,67.82,0.059371,0.05977,0.05957,0.059599,0.071709,0.065654,0.060262,0.059077,0.058349,0.059588,42.7856,52.4003,0.18212,0.17584,0.003669,0.061706,0.06312,0.358258,0.00017913,0.065654,FORWARD_CURVE_R,2.78,2.81
326,20.864,filtered,69.96,63.42,60.55,66.47,63.83,64.99,0.058839,0.12,0.089419,0.05943,0.083898,0.071664,0.12,0.06007,0.12,0.12,42.9615,52.5762,0.17584,0.17584,0.003605,0.059516,0.063868,0.358258,0.00017913,0.071664,FORWARD_CURVE_R,2.8,4.0
327,20.928,filtered,63.28,64.88,66.27,71.24,71.92,62.75,0.12,0.12,0.12,0.071335,0.083898,0.077616,0.060143,0.058396,0.058166,0.12,43.1436,52.8336,0.18212,0.25748,0.004506,0.059362,0.065902,0.358258,0.00017913,0.077616,FORWARD_CURVE_R,2.77,2.8
328,20.992,filtered,66.2,63.56,64.95,64.95,65.99,66.39,0.060168,0.12,0.090084,0.071451,0.095817,0.083634,0.12,0.12,0.060244,0.060099,43.3194,53.0095,0.17584,0.17584,0.003605,0.062297,0.069941,0.358258,0.00017913,0.083634,FORWARD,4.0,4.0
329,21.056,filtered,62.85,69.33,65.64,70.54,65.29,63.11,0.12,0.059057,0.089528,0.083676,0.095765,0.08972,0.06037,0.058637,0.0605,0.12,43.5706,53.267,0.2512,0.25748,0.005214,0.064727,0.073681,0.358258,0.00017913,0.08972,FORWARD_CURVE_R,2.77,2.81
330,21.12,filtered,63.32,62.12,68.41,64.36,67.07,66.8,0.12,0.12,0.12,0.095801,0.107811,0.101806,0.059379,0.12,0.059854,0.059952,43.7465,53.4491,0.17584,0.18212,0.003669,0.070012,0.081403,0.358258,0.00017913,0.101806,FORWARD_CURVE_L,4.0,2.79
331,21.184,filtered,72.53,67.19,67.98,64.24,69.38,65.91,0.057961,0.059813,0.058887,0.095626,0.095774,0.0957,0.059531,0.12,0.059038,0.060274,44.004,53.6249,0.25748,0.17584,0.004442,0.076961,0.083674,0.358258,0.00017913,0.0957,FORWARD_CURVE_L,4.0,2.79
332,21.248,filtered,66.98,63.61,62.2,67.07,68.12,68.63,0.059887,0.12,0.089944,0.083603,0.095774,0.089689,0.12,0.059854,0.059482,0.0593,44.2614,53.8008,0.25748,0.17584,0.004442,0.079233,0.082979,0.358258,0.00017913,0.089689,FORWARD_CURVE_R,2.8,4.0
333,21.312,filtered,66.78,66.47,58.41,66.44,71.7,72.06,0.05996,0.060069,0.060015,0.083562,0.083788,0.083675,0.12,0.060082,0.058241,0.05812,44.4373,54.0582,0.17584,0.25748,0.004442,0.078537,0.080378,0.358258,0.00017913,0.083675,FORWARD_CURVE_R,2.8,4.0
334,21.376,filtered,69.78,66.41,69.4,69.94,69.07,65.77,0.0589,0.060093,0.059497,0.071342,0.083995,0.077668,0.059032,0.058843,0.059148,0.060324,44.6131,54.3094,0.17584,0.2512,0.004377,0.076001,0.076598,0.358258,0.00017913,0.077668,FORWARD_CURVE_R,2.78,2.78
335,21.44,filtered,67.49,70.8,72.91,63.37,67.91,63.81,0.059705,0.058549,0.059127,0.059283,0.071705,0.065494,0.057834,0.12,0.059555,0.12,44.7952,54.4916,0.18212,0.18212,0.003733,0.072865,0.070224,0.358258,0.00017913,0.065494,FORWARD_CURVE_L,4.0,2.76
336,21.504,filtered,65.02,70.25,66.68,69.23,68.26,66.94,0.060599,0.058736,0.059668,0.05981,0.07149,0.06565,0.059997,0.059091,0.059432,0.059903,45.0464,54.6674,0.2512,0.17584,0.004377,0.065847,0.065776,0.358258,0.00017913,0.06565,FORWARD_CURVE_R,2.78,2.8
337,21.568,filtered,66.65,67.89,69.03,68.66,60.51,64.63,0.060008,0.059565,0.059786,0.059835,0.059403,0.059619,0.059162,0.05929,0.12,0.12,45.2223,54.8432,0.17584,0.17584,0.003605,0.062172,0.061257,0.358258,0.00017913,0.059619,TURN_LEFT,-1.8,1.8
338,21.632,filtered,66.2,71.66,65.78,68.4,66.41,67.92,0.060168,0.058254,0.059211,0.059876,0.059039,0.059458,0.06032,0.059381,0.060094,0.059553,45.1092,54.9563,-0.11304,0.11304,0.0,0.061257,0.060612,0.358258,0.00017913,0.059458,TURN_LEFT,-1.8,1.8
339,21.696,filtered,65.66,63.6,66.49,67.01,69.38,67.63,0.060365,0.12,0.090183,0.060169,0.071021,0.065595,0.060065,0.059877,0.059037,0.059655,44.9962,55.0756,-0.11304,0.11932,6.4e-05,0.060548,0.062356,0.358258,0.00017913,0.065595,TURN_LEFT,-1.8,1.8
340,21.76,filtered,63.04,70.68,67.2,66.12,63.85,69.1,0.12,0.058589,0.089294,0.072228,0.071029,0.071628,0.05981,0.060197,0.12,0.059138,44.8832,55.1886,-0.11304,0.11304,-0.0,0.062356,0.065678,0.358258,0.00017913,0.071628,TURN_LEFT,-1.8,1.8
341,21.824,filtered,69.95,67.99,67.0,64.83,68.1,61.65,0.05884,0.059529,0.059184,0.071876,0.071187,0.071532,0.059881,0.12,0.059489,0.12,44.7638,55.3017,-0.11932,0.11304,-6.4e-05,0.065742,0.067816,0.358258,0.00017913,0.071532,TURN_LEFT,-1.8,1.8
342,21.888,filtered,68.64,67.71,70.94,64.18,72.47,72.92,0.059297,0.059626,0.059461,0.071734,0.071199,0.071467,0.0585,0.12,0.057983,0.057832,44.6508,55.421,-0.11304,0.11932,6.4e-05,0.067752,0.069083,0.358258,0.00017913,0.071467,TURN_LEFT,-1.8,1.8
343,21.952,filtered,62.46,68.14,61.88,68.72,68.28,68.21,0.12,0.059475,0.089737,0.0837,0.071444,0.077572,0.12,0.059269,0.059423,0.059449,44.5378,55.534,-0.11304,0.11304,0.0,0.069083,0.072124,0.358258,0.00017913,0.077572,TURN_LEFT,-1.8,1.8
344,22.016,filtered,67.59,69.98,61.72,67.15,71.42,65.18,0.059669,0.058829,0.059249,0.083561,0.05921,0.071385,0.12,0.059825,0.058336,0.06054,44.4184,55.6471,-0.11932,0.11304,-6.4e-05,0.072189,0.071901,0.358258,0.00017913,0.071385,TURN_LEFT,-1.8,1.8
345,22.08,filtered,59.91,68.94,68.62,67.0,67.69,72.39,0.12,0.059194,0.089597,0.083561,0.059331,0.071446,0.059304,0.059881,0.059635,0.058009,44.3054,55.7664,-0.11304,0.11932,6.4e-05,0.071836,0.071696,0.358258,0.00017913,0.071446,TURN_LEFT,-1.8,1.8
346,22.144,filtered,67.89,64.47,62.36,67.99,68.17,62.64,0.059561,0.12,0.089781,0.083705,0.071425,0.077565,0.12,0.059528,0.059463,0.12,44.1924,55.8794,-0.11304,0.11304,0.0,0.071696,0.073799,0.358258,0.00017913,0.077565,FORWARD_CURVE_R,2.79,4.0
347,22.208,filtered,66.39,68.27,63.46,69.15,70.23,68.4,0.060098,0.05943,0.059764,0.083866,0.071386,0.077626,0.12,0.059119,0.058743,0.059383,44.3682,56.1306,0.17584,0.2512,0.004377,0.069422,0.072361,0.358258,0.00017913,0.077626,FORWARD_CURVE_R,2.78,4.0
348,22.272,filtered,65.39,62.73,67.31,66.95,67.76,66.14,0.060464,0.12,0.090232,0.071958,0.083491,0.077725,0.05977,0.0599,0.059608,0.060192,44.544,56.3881,0.17584,0.25748,0.004442,0.067919,0.071432,0.358258,0.00017913,0.077725,FORWARD_CURVE_R,2.8,2.8
349,22.336,filtered,62.64,73.44,66.37,65.88,68.59,62.5,0.12,0.057658,0.088829,0.084025,0.083256,0.08364,0.060107,0.060285,0.059314,0.12,44.7262,56.564,0.18212,0.17584,0.003669,0.067763,0.073451,0.358258,0.00017913,0.08364,FORWARD_CURVE_R,2.81,2.8
350,22.4,filtered,70.29,68.12,65.2,65.84,62.45,63.7,0.058724,0.059482,0.059103,0.071769,0.083314,0.077542,0.060532,0.060298,0.12,0.12,44.902,56.7461,0.17584,0.18212,0.003669,0.069782,0.072562,0.358258,0.00017913,0.077542,FORWARD_CURVE_R,2.81,2.81
351,22.464,filtered,69.83,63.2,73.63,67.88,71.88,64.28,0.058884,0.12,0.089442,0.071634,0.083314,0.077474,0.057594,0.059567,0.058179,0.12,45.0841,56.9219,0.18212,0.17584,0.003669,0.068893,0.071967,0.358258,0.00017913,0.077474,FORWARD_CURVE_R,2.79,2.75
352,22.528,filtered,65.4,69.49,66.96,62.82,67.17,68.71,0.060461,0.058999,0.05973,0.071706,0.083228,0.077467,0.059894,0.12,0.059821,0.059272,45.26,57.0978,0.17584,0.17584,0.003605,0.068362,0.071624,0.358258,0.00017913,0.077467,FORWARD_CURVE_L,4.0,2.8
353,22.592,filtered,66.93,69.0,67.46,66.57,69.26,72.38,0.059906,0.05917,0.059538,0.071595,0.071062,0.071328,0.059717,0.060034,0.059081,0.058011,45.5174,57.2799,0.25748,0.18212,0.004506,0.067118,0.068627,0.358258,0.00017913,0.071328,FORWARD_CURVE_R,2.8,2.79
354,22.656,filtered,69.63,68.22,68.22,68.24,71.58,70.32,0.058953,0.059444,0.059199,0.059386,0.071419,0.065402,0.059446,0.059438,0.058281,0.058713,45.6933,57.4557,0.17584,0.17584,0.003605,0.065022,0.065158,0.358258,0.00017913,0.065402,FORWARD_CURVE_R,2.79,2.79
355,22.72,filtered,64.77,70.03,62.87,68.08,67.18,64.99,0.12,0.058812,0.089406,0.071641,0.071285,0.071463,0.12,0.059495,0.059816,0.12,45.8754,57.6378,0.18212,0.18212,0.003733,0.061425,0.065021,0.358258,0.00017913,0.071463,FORWARD_CURVE_R,2.79,4.0
356,22.784,filtered,71.64,67.74,68.4,69.08,68.88,71.1,0.05826,0.059615,0.058938,0.071516,0.059208,0.065362,0.059382,0.059142,0.059213,0.058446,46.0512,57.889,0.17584,0.2512,0.004377,0.060644,0.062334,0.358258,0.00017913,0.065362,FORWARD_CURVE_R,2.78,2.79
357,22.848,filtered,63.9,65.79,72.07,63.94,61.97,70.26,0.12,0.060319,0.09016,0.083424,0.059472,0.071448,0.058116,0.12,0.12,0.058734,46.2271,58.0649,0.17584,0.17584,0.003605,0.058729,0.063286,0.358258,0.00017913,0.071448,FORWARD_CURVE_L,4.0,2.76
358,22.912,filtered,68.82,63.44,73.63,63.43,70.19,67.01,0.059235,0.12,0.089617,0.08329,0.071638,0.077464,0.057594,0.12,0.058756,0.059877,46.4846,58.2407,0.25748,0.17584,0.004442,0.058844,0.065515,0.358258,0.00017913,0.077464,FORWARD_CURVE_L,4.0,2.75
359,22.976,filtered,69.27,68.1,68.14,64.36,68.97,69.28,0.059077,0.059488,0.059283,0.083314,0.071647,0.077481,0.059472,0.12,0.059183,0.059073,46.7358,58.4166,0.2512,0.17584,0.004377,0.061138,0.066993,0.358258,0.00017913,0.077481,FORWARD_CURVE_L,4.0,2.79
360,23.04,filtered,72.58,70.65,66.36,65.32,68.24,68.53,0.057944,0.058601,0.058272,0.070903,0.071605,0.071254,0.060109,0.060489,0.05944,0.059336,46.9932,58.5987,0.25748,0.18212,0.004506,0.062487,0.065628,0.358258,0.00017913,0.071254,FORWARD_CURVE_R,2.81,2.8
361,23.104,filtered,71.74,73.26,67.79,70.56,61.97,65.93,0.058228,0.057718,0.057973,0.070897,0.071225,0.071061,0.059599,0.058629,0.12,0.060267,47.1691,58.7745,0.17584,0.17584,0.003605,0.062023,0.065261,0.358258,0.00017913,0.071061,FORWARD_CURVE_R,2.77,2.79
362,23.168,filtered,69.56,71.54,68.08,65.42,65.02,70.22,0.058975,0.058297,0.058636,0.058692,0.070821,0.064756,0.059496,0.060453,0.060599,0.058746,47.3449,58.9566,0.17584,0.18212,0.003669,0.061592,0.062726,0.358258,0.00017913,0.064756,FORWARD_CURVE_R,2.81,2.79
363,23.232,filtered,75.03,69.56,64.22,67.57,66.73,63.85,0.057132,0.058977,0.058054,0.058271,0.058616,0.058444,0.12,0.059677,0.059976,0.12,47.527,59.1325,0.18212,0.17584,0.003669,0.059056,0.058837,0.358258,0.00017913,0.058444,TURN_RIGHT,1.8,-1.8
364,23.296,filtered,65.24,64.89,65.63,69.7,73.86,69.16,0.060519,0.12,0.09026,0.05856,0.070718,0.064639,0.060376,0.058927,0.057518,0.059114,47.6401,59.0194,0.11304,-0.11304,0.0,0.058837,0.060916,0.358258,0.00017913,0.064639,TURN_RIGHT,1.8,-1.8
365,23.36,filtered,67.62,72.72,59.24,71.51,65.03,68.83,0.05966,0.057898,0.058779,0.058903,0.070578,0.06474,0.12,0.058304,0.060595,0.059232,47.7594,58.9001,0.11932,-0.11932,0.0,0.060916,0.062286,0.358258,0.00017913,0.06474,TURN_RIGHT,1.8,-1.8
366,23.424,filtered,63.94,64.56,60.54,73.72,66.87,68.24,0.12,0.12,0.12,0.071257,0.083034,0.077146,0.12,0.057565,0.059927,0.059438,47.8724,58.7871,0.11304,-0.11304,0.0,0.062286,0.06761,0.358258,0.00017913,0.077146,TURN_RIGHT,1.8,-1.8
367,23.488,filtered,64.51,67.1,68.9,61.15,69.68,63.99,0.12,0.059843,0.089922,0.083462,0.083343,0.083403,0.059206,0.12,0.058935,0.12,47.9855,58.674,0.11304,-0.11304,0.0,0.06761,0.073268,0.358258,0.00017913,0.083403,TURN_RIGHT,1.8,-1.8
368,23.552,filtered,70.95,67.08,67.36,66.09,64.16,66.92,0.058498,0.059852,0.059175,0.083735,0.083518,0.083627,0.059753,0.060208,0.12,0.05991,48.1048,58.5547,0.11932,-0.11932,0.0,0.073268,0.076979,0.358258,0.00017913,0.083627,TURN_RIGHT,1.8,-1.8
369,23.616,filtered,71.05,66.79,65.82,68.09,69.69,68.86,0.058461,0.059957,0.059209,0.083324,0.07151,0.077417,0.060307,0.059493,0.058931,0.059221,48.2178,58.4417,0.11304,-0.11304,0.0,0.076979,0.077136,0.358258,0.00017913,0.077417,TURN_RIGHT,1.8,-1.8
370,23.68,filtered,63.84,68.07,63.84,64.54,67.88,66.52,0.12,0.059498,0.089749,0.095392,0.07183,0.083611,0.12,0.12,0.059565,0.060052,48.3309,58.3286,0.11304,-0.11304,0.0,0.077136,0.079456,0.358258,0.00017913,0.083611,TURN_RIGHT,1.8,-1.8
371,23.744,filtered,65.23,63.56,64.22,64.36,67.06,67.73,0.060522,0.12,0.090261,0.083496,0.07183,0.077663,0.12,0.12,0.05986,0.05962,48.4502,58.2156,0.11932,-0.11304,6.4e-05,0.079391,0.078772,0.358258,0.00017913,0.077663,TURN_RIGHT,1.8,-1.8
372,23.808,filtered,66.13,65.5,67.49,69.34,75.38,64.16,0.060193,0.060424,0.060309,0.071535,0.071946,0.071741,0.059706,0.059052,0.057018,0.12,48.5632,58.0963,0.11304,-0.11932,-6.4e-05,0.078836,0.076294,0.358258,0.00017913,0.071741,FORWARD_CURVE_R,2.78,2.79
373,23.872,filtered,67.76,69.92,71.46,65.54,67.27,66.29,0.059607,0.058852,0.05923,0.071757,0.071746,0.071752,0.058323,0.060409,0.059785,0.060137,48.7391,58.2784,0.17584,0.18212,0.003669,0.072625,0.072312,0.358258,0.00017913,0.071752,FORWARD_CURVE_R,2.81,2.77
374,23.936,filtered,66.15,60.78,65.27,67.18,71.19,57.45,0.060185,0.12,0.090092,0.072101,0.083755,0.077928,0.060508,0.059817,0.058415,0.12,48.9212,58.4542,0.18212,0.17584,0.003669,0.068643,0.07197,0.358258,0.00017913,0.077928,FORWARD_CURVE_R,2.8,2.81
375,24.0,filtered,64.0,61.76,70.28,64.42,71.26,62.76,0.12,0.12,0.12,0.072101,0.095855,0.083978,0.058727,0.12,0.058389,0.12,49.097,58.6301,0.17584,0.17584,0.003605,0.068365,0.073959,0.358258,0.00017913,0.083978,FORWARD_CURVE_L,4.0,2.77
376,24.064,filtered,64.59,67.24,70.12,62.29,66.39,69.02,0.12,0.059794,0.089897,0.083997,0.083814,0.083906,0.058782,0.12,0.060101,0.059166,49.3545,58.8059,0.25748,0.17584,0.004442,0.069517,0.074672,0.358258,0.00017913,0.083906,FORWARD_CURVE_L,4.0,2.78
377,24.128,filtered,71.65,63.18,66.89,71.36,71.36,66.04,0.058259,0.12,0.089129,0.08361,0.095729,0.08967,0.059919,0.058355,0.058356,0.060227,49.6057,58.988,0.2512,0.18212,0.004442,0.07023,0.077195,0.358258,0.00017913,0.08967,FORWARD_CURVE_R,2.77,2.8
378,24.192,filtered,65.44,64.41,67.55,73.64,68.21,59.32,0.060444,0.12,0.090222,0.083778,0.107959,0.095868,0.059684,0.057589,0.05945,0.12,49.7816,59.1639,0.17584,0.17584,0.003605,0.07359,0.081571,0.358258,0.00017913,0.095868,FORWARD_CURVE_R,2.75,2.79
379,24.256,filtered,63.48,63.52,71.71,62.91,63.53,75.05,0.12,0.12,0.12,0.095741,0.107959,0.10185,0.058239,0.12,0.12,0.057126,49.9574,59.3397,0.17584,0.17584,0.003605,0.077967,0.086523,0.358258,0.00017913,0.10185,FORWARD_CURVE_L,4.0,2.76
380,24.32,filtered,66.7,67.43,62.43,62.91,71.41,65.57,0.05999,0.059727,0.059858,0.083739,0.095904,0.089821,0.12,0.12,0.05834,0.060399,50.2086,59.5218,0.2512,0.18212,0.004442,0.082081,0.084854,0.358258,0.00017913,0.089821,FORWARD,4.0,4.0
381,24.384,filtered,67.5,68.26,64.51,63.11,62.89,68.58,0.0597,0.059432,0.059566,0.071679,0.095832,0.083755,0.12,0.12,0.12,0.059318,50.4661,59.773,0.25748,0.2512,0.005214,0.07964,0.081114,0.358258,0.00017913,0.083755,FORWARD,4.0,4.0
382,24.448,filtered,65.04,59.04,66.38,64.26,66.56,66.31,0.060591,0.12,0.090295,0.072145,0.095832,0.083988,0.060104,0.12,0.06004,0.060129,50.7236,60.0305,0.25748,0.25748,0.005278,0.075836,0.078757,0.358258,0.00017913,0.083988,FORWARD_CURVE_L,4.0,2.8
383,24.512,filtered,71.11,66.56,67.71,66.26,71.3,71.6,0.058441,0.06004,0.05924,0.071744,0.08384,0.077792,0.059627,0.060145,0.058377,0.058275,50.9748,60.2064,0.2512,0.17584,0.004377,0.07438,0.075602,0.358258,0.00017913,0.077792,FORWARD_CURVE_R,2.8,2.79
384,24.576,filtered,67.61,71.29,67.5,69.5,64.65,63.1,0.059662,0.05838,0.059021,0.059677,0.071516,0.065596,0.059702,0.058998,0.12,0.12,51.1569,60.3822,0.18212,0.17584,0.003669,0.071933,0.069663,0.358258,0.00017913,0.065596,FORWARD_CURVE_R,2.78,2.79
385,24.64,filtered,67.73,77.2,61.55,69.27,57.26,67.7,0.059618,0.056433,0.058025,0.059602,0.070857,0.06523,0.12,0.059078,0.12,0.059631,51.3327,60.5643,0.17584,0.18212,0.003669,0.065994,0.06572,0.358258,0.00017913,0.06523,FORWARD_CURVE_R,2.78,4.0
386,24.704,filtered,70.1,62.86,72.94,69.06,66.66,69.91,0.05879,0.12,0.089395,0.05942,0.082971,0.071195,0.057822,0.05915,0.060002,0.058853,51.5086,60.8155,0.17584,0.2512,0.004377,0.061343,0.064873,0.358258,0.00017913,0.071195,FORWARD_CURVE_R,2.78,2.76
387,24.768,filtered,76.01,63.67,65.04,71.07,66.24,72.63,0.056815,0.12,0.088408,0.058665,0.082971,0.070818,0.060591,0.058454,0.060153,0.057929,51.6844,60.9914,0.17584,0.17584,0.003605,0.061268,0.064689,0.358258,0.00017913,0.070818,FORWARD_CURVE_R,2.77,2.81
388,24.832,filtered,65.02,68.55,68.44,70.08,64.02,66.85,0.060597,0.059329,0.059963,0.059096,0.082828,0.070962,0.059369,0.058796,0.12,0.059935,51.8665,61.1735,0.18212,0.18212,0.003733,0.060956,0.064541,0.358258,0.00017913,0.070962,FORWARD_CURVE_R,2.78,2.79
389,24.896,filtered,61.99,68.17,62.51,70.52,71.21,65.13,0.12,0.059465,0.089732,0.071164,0.083045,0.077105,0.12,0.058645,0.058406,0.060558,52.0424,61.3493,0.17584,0.17584,0.003605,0.060936,0.066729,0.358258,0.00017913,0.077105,FORWARD_CURVE_R,2.77,4.0
390,24.96,filtered,72.13,65.86,65.44,73.18,66.16,67.47,0.058097,0.060291,0.059194,0.07086,0.083817,0.077338,0.060444,0.057744,0.060184,0.059711,52.2182,61.6068,0.17584,0.25748,0.004442,0.062287,0.067679,0.358258,0.00017913,0.077338,FORWARD_CURVE_R,2.75,2.81
391,25.024,filtered,69.02,68.7,68.19,66.28,71.75,67.45,0.059164,0.059278,0.059221,0.070935,0.071672,0.071304,0.059455,0.060138,0.058226,0.059721,52.394,61.7826,0.17584,0.17584,0.003605,0.064075,0.066664,0.358258,0.00017913,0.071304,FORWARD_CURVE_R,2.8,2.79
392,25.088,filtered,65.07,60.67,66.76,70.44,68.64,68.52,0.060581,0.12,0.090291,0.071688,0.071672,0.07168,0.059965,0.058673,0.059298,0.05934,52.5699,61.9648,0.17584,0.18212,0.003669,0.062995,0.066107,0.358258,0.00017913,0.07168,FORWARD_CURVE_R,2.77,2.8
393,25.152,filtered,65.21,62.91,67.22,69.61,62.66,65.45,0.060531,0.12,0.090265,0.071675,0.083807,0.077741,0.059803,0.05896,0.12,0.06044,52.752,62.1406,0.18212,0.17584,0.003669,0.062438,0.06792,0.358258,0.00017913,0.077741,FORWARD_CURVE_R,2.78,2.8
394,25.216,filtered,70.32,69.63,65.28,68.24,63.73,73.78,0.058712,0.058951,0.058832,0.059417,0.083704,0.071561,0.060504,0.059437,0.12,0.057543,52.9278,62.3227,0.17584,0.18212,0.003669,0.064251,0.06687,0.358258,0.00017913,0.071561,FORWARD_CURVE_R,2.79,2.81
395,25.28,filtered,65.31,65.77,63.68,67.45,71.17,66.91,0.060491,0.060324,0.060407,0.059896,0.083711,0.071803,0.12,0.059719,0.05842,0.059912,53.1037,62.4986,0.17584,0.17584,0.003605,0.063265,0.066324,0.358258,0.00017913,0.071803,FORWARD_CURVE_R,2.79,4.0
396,25.344,filtered,70.18,66.35,59.59,74.9,64.42,62.54,0.05876,0.060115,0.059438,0.059815,0.083878,0.071847,0.12,0.057175,0.12,0.12,53.2858,62.756,0.18212,0.25748,0.004506,0.061818,0.065411,0.358258,0.00017913,0.071847,FORWARD_CURVE_R,2.74,4.0
397,25.408,filtered,66.52,69.56,69.59,69.61,68.65,63.81,0.060051,0.058978,0.059515,0.059709,0.071674,0.065691,0.058966,0.05896,0.059293,0.12,53.4616,63.0072,0.17584,0.2512,0.004377,0.061034,0.062702,0.358258,0.00017913,0.065691,FORWARD_CURVE_R,2.78,2.78
398,25.472,filtered,71.32,67.91,71.78,66.48,57.13,70.26,0.058372,0.059557,0.058964,0.059277,0.059585,0.059431,0.058212,0.060068,0.12,0.058735,53.6375,63.1831,0.17584,0.17584,0.003605,0.059098,0.059217,0.358258,0.00017913,0.059431,TURN_LEFT,-1.8,1.8
399,25.536,filtered,66.57,64.46,73.49,69.17,63.52,71.39,0.060034,0.12,0.090017,0.059542,0.071795,0.065668,0.05764,0.059113,0.12,0.058346,53.5182,63.3024,-0.11932,0.11932,0.0,0.059217,0.061528,0.358258,0.00017913,0.065668,TURN_LEFT,-1.8,1.8
400,25.6,filtered,63.06,66.84,68.62,64.74,64.63,70.86,0.12,0.059938,0.089969,0.071443,0.071718,0.071581,0.059305,0.12,0.12,0.058526,53.4051,63.4154,-0.11304,0.11304,-0.0,0.061528,0.06513,0.358258,0.00017913,0.071581,TURN_LEFT,-1.8,1.8
401,25.664,filtered,66.79,68.19,66.46,64.2,66.31,63.58,0.059956,0.059455,0.059706,0.071683,0.071585,0.071634,0.060073,0.12,0.06013,0.12,53.2921,63.5285,-0.11304,0.11304,0.0,0.06513,0.06746,0.358258,0.00017913,0.071634,TURN_LEFT,-1.8,1.8
